name,lat,lon,type,amenity,tags
Aspen Park,49.11047931295711,-122.8514271182016,nature,nature,{}
Aldergrove Rotary Park,49.05512975594391,-122.4687304232112,nature,nature,{}
Jackman Wetlands Park,49.02114677048891,-122.47584131166123,nature,nature,{}
Bell Park,49.069481256523396,-122.65447330136607,nature,nature,{}
East Brookswood Park,49.07652180354642,-122.63512395685699,nature,nature,{}
Highpoint Park,49.00403872748731,-122.66711929949732,nature,nature,{}
Hudson Bay Park,49.161816220946605,-122.58595578552233,nature,nature,{}
Old Yale Park,49.085117554935074,-122.60152977162016,nature,nature,{}
Porter Park,49.091983008244945,-122.6268702166225,nature,nature,{}
Alex Hope Park,49.156348628773515,-122.6335977336526,nature,nature,{}
Dorothy Peacock Park,49.167620795628714,-122.65811810528801,nature,nature,{}
Holmstead Park,49.17141188514831,-122.62931976402787,nature,nature,{}
West Langley Park,49.17292944765589,-122.64361703363551,nature,nature,{}
Lynn Fripps Park,49.150962968996545,-122.63944422512067,nature,nature,{}
Routley Park,49.13081866399351,-122.67145929324106,nature,nature,{}
Brown Park,49.09381269833907,-122.55712996922215,nature,nature,{}
Otter Park,49.0371215264966,-122.53549089292257,nature,nature,{}
Davie Way Park,49.1403448038905,-122.91704270009645,nature,nature,{}
Eastpoint Park Reserve,49.10512575964394,-123.0726954701133,nature,nature,{}
Portage Park,49.09621432474136,-122.65759986176201,nature,nature,{}
Brydon Park,49.10052923065803,-122.67633621911037,nature,nature,{}
Hunter Park,49.084888003776335,-122.67113705557284,nature,nature,{}
Buckley Park,49.088763335809524,-122.67810616077482,nature,nature,{}
Conder Park,49.09309801453521,-122.67311746124791,nature,nature,{}
Penzer Action Park,49.08840201574528,-122.67201237614998,nature,nature,{}
Penzer Action Park,49.088187941243945,-122.67025937175421,nature,nature,{}
Iris Mooney Park,49.08632044180451,-122.64185635682237,nature,nature,{}
Rotary Centennial Park,49.10359634551354,-122.64511592247301,nature,nature,{}
Dumais Park,49.106697363495044,-122.64701584485329,nature,nature,{}
Albion Fairgrounds,49.19310178759403,-122.56682012485605,nature,nature,{}
Birch Park,49.25282270860829,-122.58287047939788,nature,nature,{}
Cedar Park,49.242928371282524,-122.564924975051,nature,nature,{}
Chilcotin Park,49.22735410424008,-122.64335790782278,nature,nature,{}
Homestead Park,49.18841007477988,-122.55434343592904,nature,nature,{}
Jim Hadgkiss Park,49.210613044909756,-122.5975569737693,nature,nature,{}
Maple Ridge Upper Park,49.24086181047777,-122.5697821222236,nature,nature,{}
Raymond Park,49.219116653136204,-122.60992442487016,nature,nature,{}
Red Alder Park,49.23908932456572,-122.55809861468742,nature,nature,{}
Reg Franklin Park,49.225012660616045,-122.59804569285167,nature,nature,{}
Advent Park,49.226114725829866,-122.70117461694576,nature,nature,{}
McLean Park,49.23105875215278,-122.69548422905581,nature,nature,{}
Thornhill Park,49.18217825871909,-122.50095199956237,nature,nature,{}
Birchland Park,49.26755401346941,-122.74667977601415,nature,nature,{}
Cameron Park,49.24861545705483,-122.76961395891308,nature,nature,{}
Thompson Park,49.24793960336715,-122.76769353244107,nature,nature,{}
Cascara Park,49.26646565640489,-122.74543268594853,nature,nature,{}
Imperial Park,49.263339200000004,-122.76205365,nature,nature,{}
Nacht Park,49.2478859,-122.78606415,nature,nature,{}
Pinemount Park,49.273490822212665,-122.73710495409082,nature,nature,{}
Sheila Barrett Park,49.27497930854998,-122.79009243812203,nature,nature,{}
Cape Horn Park,49.23549565992874,-122.82640055423556,nature,nature,{}
Harrier Park,49.28080834368816,-122.81632769029461,nature,nature,{}
Hockaday Park,49.29878389044317,-122.76961273793485,nature,nature,{}
Marguerite Park,49.303000076990465,-122.75996663918593,nature,nature,{}
Ozada Park,49.28442555000001,-122.7780383,nature,nature,{}
Robson Park,49.29966386250764,-122.78746279513202,nature,nature,{}
Rochester Park,49.24385058342558,-122.85387364394273,nature,nature,{}
Tanglewood Park,49.300643400370845,-122.81034395298934,nature,nature,{}
Turnberry Park,49.317437835939806,-122.79704339958465,nature,nature,{}
Sycamore Park,49.305748751747906,-122.82629904907702,nature,nature,{}
Alta Vista Reservoir Park,49.21098610139341,-122.98891363265746,nature,nature,{}
Cumberland Park,49.22825652078929,-122.91283837213695,nature,nature,{}
Brentwood Town Centre Park Site,49.26270000252658,-122.99173033063065,nature,nature,{}
Eastlake Park,49.252928137238484,-122.90840670687727,nature,nature,{}
Macey Park,49.24665854716926,-122.97654794080573,nature,nature,{}
Maple Grove Park,49.263554458788434,-122.90534891746248,nature,nature,{}
McKay Park,49.21288880705319,-123.00906299739088,nature,nature,{}
Meadowood Park,49.26356723503708,-122.93284673243093,nature,nature,{}
Millview Park site,49.23983352442751,-122.90166162891279,nature,nature,{}
Springer Park,49.266684535369116,-122.9894759822736,nature,nature,{}
Forest Grove Park,49.265482093258974,-122.92264373238503,nature,nature,{}
Riverway Sports Complex,49.206476091929424,-123.00324770877246,nature,nature,{}
5th Avenue Park,49.129769272213515,-123.18879137519703,nature,nature,{}
McCallan Neighbourhood Park,49.16731629770662,-123.17084933271714,nature,nature,{}
Sea Island Community Centre Park,49.191777965605645,-123.1445139082407,nature,nature,{}
Gibbons VLA Park,49.16959537764405,-123.17862895484765,nature,nature,{}
Tiffany Park,49.16918170866078,-123.16488488775646,nature,nature,{}
Woodwards Slough,49.11250083642545,-123.12303940760849,nature,nature,{}
Quadra West Park,49.25709206521683,-123.18069986749802,nature,nature,{}
Kinross Ravine Park,49.20763989900674,-123.0361109178016,nature,nature,{}
Rosemont Park,49.21582123101615,-123.03868559752438,nature,nature,{}
Langara Park,49.2248469111553,-123.11154520328975,nature,nature,{}
Humm Park,49.218724377201205,-123.06332702018702,nature,nature,{}
Bewicke Park,49.313527100048375,-123.09179866067926,nature,nature,{}
Katsalánexw Park,49.31475425187117,-123.0781822930039,nature,nature,{}
Chief Dan George Park,49.3107683,-123.05863934999999,nature,nature,{}
Chief Mathias Joe Park,49.3108571,-123.06919135000001,nature,nature,{}
Derek Inman Park,49.310312478731895,-123.07424102870952,nature,nature,{}
Mc Evoy Park,49.318781933183956,-123.08220529821743,nature,nature,{}
Sam Walker Park,49.31555470000001,-123.06677276666667,nature,nature,{}
Cutter Island Park,49.305965124315115,-123.02284802490128,nature,nature,{}
Lillooet Park,49.31396511997422,-123.02139005952009,nature,nature,{}
Rockland Park,49.34470305,-123.0728285,nature,nature,{}
Glenwood Park,49.35347905,-123.10508775,nature,nature,{}
Andover Park,49.35615145428359,-123.13739453999409,nature,nature,{}
Mount Moyne Square Park,49.3413112246637,-123.13460936601308,nature,nature,{}
Cross Creek Park,49.34578741170028,-123.14695844765703,nature,nature,{}
Chartwell Park,49.34920631487772,-123.1486136866363,nature,nature,{}
Westhill Park,49.345895816519814,-123.16638101054035,nature,nature,{}
Normanby Park,49.353198597640834,-123.16266956880274,nature,nature,{}
Finch Hill Park,49.35092600470224,-123.16541638008879,nature,nature,{}
Chairlift Park,49.34858754765191,-123.19054894176867,nature,nature,{}
Westwood Park,49.35561640791297,-123.25057188574276,nature,nature,{}
Batchelor Bay Park,49.372721958717484,-123.28359534279525,nature,nature,{}
Tantalus Park,49.370518091989545,-123.27764056908458,nature,nature,{}
Park Verdun,49.35317078057208,-123.26224451321875,nature,nature,{}
Klootchman Park,49.34048710576153,-123.26870978383968,nature,nature,{}
The Dale Park,49.33918096262343,-123.25652603838635,nature,nature,{}
Larson Bay Park,49.36236196028203,-123.2816388633852,nature,nature,{}
Tall Trees Park,49.35738424841094,-123.27994265570781,nature,nature,{}
Seaview Walk,49.3593664826616,-123.27098334476808,nature,nature,{}
Eagle Harbour Park,49.35387426760754,-123.26858685147845,nature,nature,{}
Parthenon Park,49.35100164371715,-123.26905566492886,nature,nature,{}
Kew Beach Park,49.348133872720105,-123.26966232512528,nature,nature,{}
Plateau Park,49.34903263278515,-123.25789744802569,nature,nature,{}
Sandy Cove Park,49.34074731691046,-123.22607236836826,nature,nature,{}
Sharon Park,49.34256777752151,-123.22518456183505,nature,nature,{}
West Bay Park,49.34092840792273,-123.21239835276472,nature,nature,{}
Burley Drive Park,49.33776911031693,-123.1411045857675,nature,nature,{}
Cedardale Park,49.33346127842423,-123.1226641535793,nature,nature,{}
Hugo Ray Park,49.33502522181118,-123.12168886856148,nature,nature,{}
Klahanie Park,49.32756917925096,-123.12704556016712,nature,nature,{}
Klee Wyck Park,49.33172007930352,-123.1192767769259,nature,nature,{}
Georgia Street Park Reserve,49.0914870607758,-123.08960510945998,nature,nature,{}
Greenleaf Drive Park,49.30540057928117,-122.82953322477009,nature,nature,{}
44E - Detention Pond,49.156437744557834,-122.7974350805799,nature,nature,{}
Chimney Heights Park,49.13850615233142,-122.81593504883013,nature,nature,{}
Shannon Mews Park,49.21975519793544,-123.14162061931289,nature,nature,{}
Hawthorne Grove Park,49.07803336481618,-123.07835781960785,nature,nature,{}
Haszard Park,49.23391645191006,-122.96178740942746,nature,nature,{}
Braemar Park,49.230028712918205,-122.95559759293872,nature,nature,{}
Belle Isle Park,49.32724071237017,-123.12282546198583,nature,nature,{}
Strawberry Hill Park,49.142562779680446,-122.8819596292165,nature,nature,{}
Kennedy Trail Park,49.1528155996363,-122.88346953370312,nature,nature,{}
Amelia Adams Park,49.15842439027089,-122.8860513467099,nature,nature,{}
Heritage Woods Park,49.11669804712115,-122.84864847083988,nature,nature,{}
Sullivan Park,49.11585871941003,-122.79641616941137,nature,nature,{}
Moodyville Park,49.307723376301816,-123.05703115163107,nature,nature,{}
McLeod Park,49.117287742275344,-122.83270751236908,nature,nature,{}
Evershine Park,49.12920956851997,-122.87062469801877,nature,nature,{}
Saint Julien Square,49.27912877300217,-123.1110912620696,nature,nature,{}
Delwood Park Reserve,49.16265381152991,-122.93147100076337,nature,nature,{}
43D - Greenbelt,49.155944848184525,-122.8229081902648,nature,nature,{}
33F - Tot-Lot,49.16463247806508,-122.82046096830081,nature,nature,{}
Riverfront Trail,49.17851746935554,-122.95120689492411,nature,nature,{}
Ron Basford Park,49.26881453324147,-123.13156499545116,nature,nature,{}
46D - Greenbelt,49.15433707600753,-122.74795925612511,nature,nature,{}
Forsyth Park,49.19600564014005,-122.83565060230663,nature,nature,{}
Telegraph Trail Park,49.172686416975814,-122.63624464288014,nature,nature,{}
Hammond Stadium Park,49.21197426047749,-122.65044043501872,nature,nature,{}
Telosky Stadium Park,49.21149814295391,-122.58401126102684,nature,nature,{}
122l Greenbelt,49.04035024995378,-122.8381347789043,nature,nature,{}
122l Greenbelt,49.039129668486,-122.83820529586097,nature,nature,{}
122L Greenbelt,49.038961844673594,-122.83514808013184,nature,nature,{}
Creek's Crossing Park,49.184663997696546,-122.55569413703024,nature,nature,{}
Ring Gear,49.27431050916654,-123.11715637155349,nature,nature,{}
Eclipse Park,49.15323674462303,-122.93199494781109,nature,nature,{}
Radiance Park,49.15688383836603,-122.92671702199713,nature,nature,{}
Fraserwood Park,49.16676266898996,-122.97687846991592,nature,nature,{}
Spyglass Park,49.15587970063509,-122.9278286752296,nature,nature,{}
Parkgate Park,49.32027312942784,-122.97299595378823,nature,nature,{}
Northlands Park,49.31869458210999,-122.985676645225,nature,nature,{}
Barbara Howard Plaza,49.26607903551138,-123.11525029463354,nature,nature,{}
Bluff Park,49.161946815217945,-122.5393332001582,nature,nature,{}
Murray's Corner Park,49.08678637414206,-122.62239346013469,nature,nature,{}
Murray's Corner Park,49.08598170721109,-122.62112874377104,nature,nature,{}
Gloucester Community Park,49.10486746134279,-122.47325882904882,nature,nature,{}
Linton Harris Park,49.13372943631151,-122.55764930963343,nature,nature,{}
121R - Greenbelt,49.03821802479084,-122.84958989588293,nature,nature,{}
Riverfront Park Trail,49.17817840826409,-122.95230042927018,nature,nature,{}
Bridgeport Industrial Park,49.190245850637204,-123.08768577278087,nature,nature,{}
Ellens Park,49.14102181169979,-122.63734832435888,nature,nature,{}
Edgewood Park,49.043038171486245,-122.76410443347659,nature,nature,{}
Kettle Crescent Park,49.111342064608834,-122.79412129765824,nature,nature,{}
Kettle Crescent Park,49.10981198742738,-122.79560375772212,nature,nature,{}
Kettle Crescent Park,49.10773330011275,-122.79721562540928,nature,nature,{}
Kilkee Drive Park,49.108849938982694,-122.79246064893647,nature,nature,{}
Iona Park,49.17420779963253,-122.87829052308778,nature,nature,{}
33C Tot-Lot,49.16749287700502,-122.8213053022589,nature,nature,{}
Blackberry Park,49.16828780000001,-122.81843425000001,nature,nature,{}
33M - Detention Pond,49.1696746647005,-122.82293657876605,nature,nature,{}
Linda Carlson Park,49.08344054034114,-122.6522989134571,nature,nature,{}
Carlson Creek protected area park,49.026592540124334,-122.76791552172908,nature,nature,{}
Brighouse Park,49.16203285835443,-123.13771359213821,nature,nature,{}
Minoru Park,49.16566213995389,-123.14436670237694,nature,nature,{}
Queenston Park,49.29782840558232,-122.75374363658692,nature,nature,{}
General Currie Neighbourhood School Park,49.158203302770495,-123.13389570209726,nature,nature,{}
Robson Square,49.282697058326,-123.12074941693446,nature,nature,{}
Aberdeen Neighbourhood Park,49.18558109408962,-123.13173444231023,nature,nature,{}
Laurel Landbridge Park,49.26552074171653,-123.12431145960612,nature,nature,{}
Lewarne Park,49.215083068895666,-122.98685689147081,nature,nature,{}
Railway Greenway,49.14675739666341,-123.17012944729143,nature,nature,{}
Garatt Park,49.15778740495419,-123.15395583880081,nature,nature,{}
Stager Park,49.021777813785306,-122.80090380592243,nature,nature,{}
McLellan Forest Natural Park,49.1559923074509,-122.52236540012143,nature,nature,{}
Memorial Park,49.021411892465544,-122.80652058210295,nature,nature,{}
Eagle Creek Ravine Park,49.24746633548906,-122.9359305231242,nature,nature,{}
Brockhouse Park,49.25335377438507,-123.23869473087838,nature,nature,{}
Mundell Park,49.25228889848573,-123.2362230050778,nature,nature,{}
James Anderson Park,49.1236959039705,-122.65705596167845,nature,nature,{}
Foreshore Park,49.27817651733824,-123.24713964351545,nature,nature,{}
Blake Drive Park Reserve,49.13629571105044,-122.91761412082542,nature,nature,{}
TRIUMF Circle and Isaac Newton's Apple Trees,49.24716772222234,-123.23177890983301,nature,nature,{}
Creekside Park,49.27218249737045,-123.14029679704471,nature,nature,{}
Windjammer Park,49.10763264256589,-123.07685764533764,nature,nature,{}
Kensington South Park Reserve,49.085945065804914,-123.04387395535775,nature,nature,{}
Alexandra Court Playground,49.17976789817926,-123.12014272797339,nature,nature,{}
Chillukthan Slough Parkette,49.086063980231536,-123.07806329400849,nature,nature,{}
Lynkirk Mini-Park,49.08236828810077,-123.08036853573675,nature,nature,{}
Elliot Street Park Reserve,49.09303446351639,-123.08565850859254,nature,nature,{}
McClughan Park,49.16784534809707,-122.65637682495013,nature,nature,{}
Old Mill Site Park,49.28766362170908,-122.84155853587094,nature,nature,{}
Osprey Park,49.035249394022344,-123.09351255477057,nature,nature,{}
Tsawwassen First Nation Sport Field Complex,49.0457444473831,-123.10426684515438,nature,nature,{}
Queens Street Plaza,49.277529097218995,-122.8586687550832,nature,nature,{}
112 Street Park Reserve,49.112442977018546,-122.911189053455,nature,nature,{}
McKay Park,49.15990751946294,-123.16496524739959,nature,nature,{}
Eagles Park,49.25855663126529,-123.24586977958737,nature,nature,{}
Concord Pacific Pop Up Park,49.2762708470135,-123.10377292168145,nature,nature,{}
Warren Place Park,49.125358176308794,-122.67550665028276,nature,nature,{}
South Dyke Trail Entrance,49.1240671436,-123.16994981072108,nature,nature,{}
Carolina Park,49.26643596527462,-123.09087738221632,nature,nature,{}
Sun Hop Park,49.255014898881306,-123.10143213649575,nature,nature,{}
Wood Playground,49.029413619415564,-122.77102643589578,nature,nature,{}
Gordon Park,49.22339350755393,-123.07046717607828,nature,nature,{}
Heather Park,49.25476925071746,-123.12113819049657,nature,nature,{}
Douglas Park,49.252542852961646,-123.12242904008623,nature,nature,{}
West end mini park,49.286431868405266,-123.1368286122008,nature,nature,{}
Arbutus Greenway Park,49.26200122511256,-123.15577921070705,nature,nature,{}
McIntyre Park,49.118554195187684,-122.68375851456302,nature,nature,{}
Surrey Public Wharf,49.21597011882259,-122.86253503219176,nature,nature,{}
Greenbelt,49.05977104715301,-122.76725314532747,nature,nature,{}
Neighbourhood Park,49.056741816784324,-122.76064098984617,nature,nature,{}
Greenbelt,49.05700194477118,-122.7752818227946,nature,nature,{}
Orchard Grove Park,49.0467130271565,-122.75945131373872,nature,nature,{}
Locarno Park,49.27266727515768,-123.20604157786804,nature,nature,{}
Seymour Bay Park,49.34193426819453,-123.35761754440634,nature,nature,{}
Greenbelt,49.05117918909068,-122.7710443133519,nature,nature,{}
Hughes Park,49.023534342459854,-122.81255080330135,nature,nature,{}
Greenbelt,49.068313731631456,-122.77496256959745,nature,nature,{}
115F - Greenbelt,49.05973338625753,-122.75985716088073,nature,nature,{}
Greenbelt,49.05496095425201,-122.76277730558556,nature,nature,{}
Neighbourhood Park,49.0561920507341,-122.76160807948902,nature,nature,{}
115G - Greenbelt,49.058600017131454,-122.76162934314306,nature,nature,{}
Grandview Heights Linear Park,49.054929770000655,-122.77688321682105,nature,nature,{}
Grandview Heights Linear Park,49.05548249974135,-122.76991799491998,nature,nature,{}
Lions Bay Beach Park,49.455836025363176,-123.23930457170047,nature,nature,{}
RA Nicholson Park,49.139010463135264,-122.88671775397796,nature,nature,{}
Dominion Park,49.254940355325104,-122.72719617812974,nature,nature,{}
Emmeline Mohun Park,49.20111100709952,-122.66106742339065,nature,nature,{}
Easthill Park,49.28675718893117,-122.87020565996687,nature,nature,{}
Burke Mountain Pioneer Park,49.299154761336965,-122.76234834905853,nature,nature,{}
Gratitude Garden,49.04353361482604,-122.7895675121978,nature,nature,{}
Riley Park,49.293024545516815,-122.74390848856305,nature,nature,{}
Ledingham Park,49.2175373208363,-122.99669185042976,nature,nature,{}
McBurney Lane,49.10383022071113,-122.65385438005171,nature,nature,{}
Michaud Park,49.102900979730975,-122.66212633930307,nature,nature,{}
Dog Park (unnamed),49.334728532305235,-123.06605921015502,nature,nature,{}
21C Tot-Lot,49.178360452418524,-122.86361993550787,nature,nature,{}
43V - Greenbelt,49.150348128608236,-122.80205799379513,nature,nature,{}
Dow-Delta Bar Fishing Park,49.14698177011656,-123.00393198710292,nature,nature,{}
Aaron Sluggett Field Park,49.36448122796673,-123.41423182643442,nature,nature,{}
Salmonberry Park,49.13478549013445,-122.69508877184582,nature,nature,{}
Carvolt Trail Pocket Park,49.15343299769281,-122.66657564436136,nature,nature,{}
Nicomekl Park,49.10024777928668,-122.64588358277555,nature,nature,{}
City in the Park,49.210558380820686,-122.96054466511927,nature,nature,{}
Firefighters Park,49.20733070748734,-122.56163310948861,nature,nature,{}
Sunset Park,49.22962115630506,-122.89784377170471,nature,nature,{}
Riverway West Park,49.20993366693888,-123.00684933544031,nature,nature,{}
View Street Park,49.28167646899321,-122.86915942007114,nature,nature,{}
Seaforth Park,49.273650988368175,-122.87143066583857,nature,nature,{}
245B Parklet,49.19403113319711,-122.54137625496362,nature,nature,{}
McVeety Park,49.194066066584064,-122.54032739128102,nature,nature,{}
33E - Detention Pond,49.16658532931963,-122.8230615852323,nature,nature,{}
33G - Detention Pond,49.16426998408653,-122.81844568848194,nature,nature,{}
33A - Utility ROW,49.1755005982883,-122.80973004269798,nature,nature,{}
34K - Greenbelt,49.17547572424299,-122.78536517966054,nature,nature,{}
34K - Greenbelt,49.17353233479311,-122.7842838066482,nature,nature,{}
35E - Greenbelt,49.17291908832799,-122.7740505447398,nature,nature,{}
34H - Greenbelt,49.16649202866809,-122.79184346634395,nature,nature,{}
Whalley Athletic Park,49.19600828817872,-122.8523895344486,nature,nature,{}
Hawthorne Rotary Park,49.19478824364085,-122.82674975014582,nature,nature,{}
Robin Park,49.20699794326801,-122.80528052518127,nature,nature,{}
West Village Park,49.190829261450034,-122.85480951341681,nature,nature,{}
Victoria Hill Park,49.214253020681745,-122.89859582327497,nature,nature,{}
Buchamer Park,49.05144502410149,-122.83795137169085,nature,nature,{}
128A - Greenbelt,49.038963942128625,-122.69686748419184,nature,nature,{}
CHIMNEY HEIGTS PARK,49.138522441371684,-122.81576242357535,nature,nature,{}
Jackson Way Parkette,49.01898393425437,-123.0599219073783,nature,nature,{}
43B - Greenbelt,49.159047705302065,-122.81848207832886,nature,nature,{}
43H - Greenbelt,49.16146439086623,-122.81385544668915,nature,nature,{}
43C - Greenbelt,49.1616506412019,-122.8100962821363,nature,nature,{}
43L - Detention Pond,49.15940064821942,-122.81208001286289,nature,nature,{}
14th @ Granville Parklet,49.25890929773585,-123.13831742945789,nature,nature,{}
13th @ Granville Parklet,49.259846220725535,-123.13912454371453,nature,nature,{}
Evergreen Tot-Lot,49.16170595535924,-122.80378238724136,nature,nature,{}
43N - Walkway,49.15791357699963,-122.80691724678158,nature,nature,{}
43M - Greenbelt,49.15752024818108,-122.80544729573361,nature,nature,{}
44B - Detention Pond,49.15584818146826,-122.79958631552746,nature,nature,{}
44D - Walkway,49.158292755983936,-122.79771949637548,nature,nature,{}
Boardwalk Salmon Park,49.04772711465736,-123.10583169963904,nature,nature,{}
45P - Greenbelt,49.16210261997127,-122.76814385087675,nature,nature,{}
Boro All Wheel Park,49.18672740438454,-122.94272423879913,nature,nature,{}
53H - Greenbelt,49.14618989179295,-122.8130798606691,nature,nature,{}
Mundy Park Beginner Bike Loop,49.255992164260846,-122.8162075485844,nature,nature,{}
Mundy Park Intermediate Bike Loop,49.256865412076195,-122.81616396067703,nature,nature,{}
Garrow Bay Park,49.3693996737393,-123.28418877116277,nature,nature,{}
Central Park,49.256367199302936,-122.78475279498896,nature,nature,{}
44A - Greenbelt,49.15075863310257,-122.79985961130394,nature,nature,{}
44H - Walkway,49.15091763067093,-122.7930514651215,nature,nature,{}
54D - Greenbelt,49.14389090016919,-122.79543483713329,nature,nature,{}
54E - Greenbelt,49.14300549332998,-122.79571357602536,nature,nature,{}
54F - Greenbelt,49.14239634325931,-122.79549984239306,nature,nature,{}
54A - Greenbelt,49.14129972046536,-122.7936916780805,nature,nature,{}
54B - Greenbelt,49.14305765110624,-122.78888745062915,nature,nature,{}
Coldicutt Park,49.0262368366224,-122.83196028615849,nature,nature,{}
55A - Utility ROW,49.146278913045364,-122.7760274948759,nature,nature,{}
55I - Greenbelt,49.14294954161052,-122.77532013819507,nature,nature,{}
55D - Greenbelt,49.14131014357886,-122.77483254152018,nature,nature,{}
Chalmers Park,49.142003589102686,-122.9088981091455,nature,nature,{}
55C - Greenbelt,49.145495180094976,-122.77231444021128,nature,nature,{}
55E - Greenbelt,49.141509168695755,-122.76956485626607,nature,nature,{}
55K - Greenbelt,49.1455352654099,-122.76010854180446,nature,nature,{}
Cross's Cabins Park,49.237720287692284,-122.56546570895156,nature,nature,{}
Davidson's Pool Park,49.23675369684684,-122.56563470173668,nature,nature,{}
Squint Lake Park,49.26862158616679,-122.9430780158247,nature,nature,{}
Citrus Park,49.396927174234186,-123.25156564535685,nature,nature,{}
Sampson Park,49.39125307699318,-123.25718091744886,nature,nature,{}
Gulf Beach Park,49.34543631850094,-123.26823169991611,nature,nature,{}
Erwin Park,49.33863179328028,-123.23871587576753,nature,nature,{}
Oxley Street Park,49.339821333674024,-123.21367739986995,nature,nature,{}
East Park,49.270992469654395,-123.10421698668951,nature,nature,{}
49A - Greenbelt,49.15198080201769,-122.68510163127273,nature,nature,{}
57C - Greenbelt,49.13906279516085,-122.7156756404708,nature,nature,{}
57B - Neighbourhood Park,49.135656282819745,-122.7163778149794,nature,nature,{}
58A - Neighbourhood Park,49.14284830938473,-122.69744340738423,nature,nature,{}
58C - Neighbourhood Park,49.13728774231955,-122.7112046701852,nature,nature,{}
58D - Neighbourhood Park,49.13974268210526,-122.70472892390761,nature,nature,{}
58E - Greenbelt,49.13801949410347,-122.70538610931328,nature,nature,{}
McBride Park,49.26808259715511,-123.17867024537033,nature,nature,{}
Rick Genest Park,49.26470755759045,-123.24033888825304,nature,nature,{}
Yeomans Heritage Parkette,49.177113439134686,-122.64607767879954,nature,nature,{}
69B Neighbourhood Park,49.12053304822341,-122.6870641719698,nature,nature,{}
Discovery Park,49.266661076353635,-123.0857276882182,nature,nature,{}
Spirit Garden,49.05401736722164,-122.83400410840919,nature,nature,{}
Berry Point Park,49.28969903842895,-122.97502726966475,nature,nature,{}
Cates Hill Neighbourhood Park,49.37765354050831,-123.34498592155512,nature,nature,{}
Veteran's Park,49.35757340630219,-123.38746389339329,nature,nature,{}
Selkirk Park,49.266869331073565,-122.84539148098062,nature,nature,{}
Mundy Park,49.25690328524774,-122.82537263927702,nature,nature,{}
Don Roberts Park,49.22407549977593,-122.8500125251888,nature,nature,{}
Pacific Reach Linear Park,49.226753673187915,-122.8507484480606,nature,nature,{}
Kinross North Park,49.206529385979294,-123.03698447020314,nature,nature,{}
Capilano Park,49.33856113262034,-123.11349443419304,nature,nature,{}
Veterans Park,49.262455893424864,-122.78100469930526,nature,nature,{}
Westwood Park,49.27638599732207,-122.77772327229252,nature,nature,{}
Chester Johnson Park,49.194277097701224,-123.17619384729039,nature,nature,{}
Ambleside Waterfront,49.32690545231019,-123.15517515903272,nature,nature,{}
John Lawson Park,49.32694503877049,-123.16035153213613,nature,nature,{}
Ambleside Waterfront,49.32703697480922,-123.16137018944465,nature,nature,{}
Westridge Park,49.34769843907004,-123.22822125436582,nature,nature,{}
Shaughnessy Pop-up Park,49.263185265122736,-122.78048645379661,nature,nature,{}
Cedar Drive Park,49.27001860890794,-122.74120157844835,nature,nature,{}
Horseman's Park,49.234476061482304,-122.59860724842575,nature,nature,{}
West Dyke,49.1574111900404,-123.19631939236346,nature,nature,{}
Agakhan Nature Park,49.24839295947244,-122.97006436654549,nature,nature,{}
Lost Lagoon Park,49.2925104,-123.13664804999999,nature,nature,{}
Hillside Park,49.34247175603432,-123.1741515195328,nature,nature,{}
Brissenden Park,49.34373236452756,-123.1827974417887,nature,nature,{}
Chestnut Way Park,49.29918188129709,-122.82817916902893,nature,nature,{}
Allco Park,49.24468161656289,-122.53339363950579,nature,nature,{}
Templeton Grass Field,49.19087454618437,-123.15136048580607,nature,nature,{}
Discovery Town Park,49.16080282431193,-122.65183613830321,nature,nature,{}
Saint Mary's Park,49.208264338064325,-122.9043549155898,nature,nature,{}
Derby Hills Park,49.18235355874191,-122.65277939102032,nature,nature,{}
North West Langley Greenway,49.16666399241753,-122.6485846892413,nature,nature,{}
Yorkson Creek Greenway,49.163643536898654,-122.6466311505688,nature,nature,{}
East Munday Park,49.1664742259663,-122.6236669058038,nature,nature,{}
Goldenview Park,49.15822997850447,-122.65925518848728,nature,nature,{}
Cedar Grove Park,49.15371762382616,-122.65925846248105,nature,nature,{}
Donna Gabriel Robins Park,49.14543140377791,-122.65254872470516,nature,nature,{}
Sheffield Park,49.297561687446375,-122.74265958963367,nature,nature,{}
82nd Ave Pocket Park,49.15205918911838,-122.65615514442881,nature,nature,{}
Promontory Park,49.20641224369628,-123.02620049860073,nature,nature,{}
Kinross Middle Park,49.20568380689681,-123.03705229629564,nature,nature,{}
Kinross South Park,49.20492664721435,-123.0372180934712,nature,nature,{}
East Fraserlands Neighbourhood Park- North,49.20689748484668,-123.03948218487365,nature,nature,{}
East Fraserlands Neighbourhood Park- South,49.20550326212106,-123.03986790359151,nature,nature,{}
Discovery Place Park,49.24861190619517,-122.90093027861867,nature,nature,{}
Beckett Park,49.21475430000001,-122.60502869999999,nature,nature,{}
Callaghan Park,49.213778524906026,-122.60306097851203,nature,nature,{}
Maple Beach Tidelands Park,49.00020333800471,-123.02813833648027,nature,nature,{}
Edmund Park,49.10718070689338,-122.80253252017376,nature,nature,{}
Memorial Garden,49.38117172884579,-123.33525711150023,nature,nature,{}
Westside Playscape Park,49.36925474408477,-123.42213583804612,nature,nature,{}
Rees-Callard Natural Park,49.0587348223924,-122.66540709851549,nature,nature,{}
